Year,Category,Status,Person,PersonId,Movie,MovieId,AssociatedPeople,AssociatedIds
1946,"BestCinematography,Color",Nominee,,,Los piratas del mar Caribe,tt0038108,['George Barnes'],['nm0055604']
1946,BestDirector,Winner,Billy Wilder,nm0000697,Días sin huella,tt0037884,,
1946,BestDirector,Nominee,Clarence Brown,nm0113284,Fuego de juventud,tt0037120,,
1946,BestDirector,Nominee,Alfred Hitchcock,nm0000033,Recuerda,tt0038109,,
1946,BestDirector,Nominee,Leo McCarey,nm0564970,Las campanas de Santa María,tt0037536,,
1946,BestDirector,Nominee,Jean Renoir,nm0719756,El sureño,tt0038107,,
1946,"BestDocumentary,Features",Winner,,,The True Glory,tt0038192,['Government of Great Britain'],['']
1946,"BestDocumentary,Features",Nominee,,,The Last Bomb,tt0037861,[],[]
1946,"BestDocumentary,ShortSubjects",Winner,,,Hitler Lives,tt0037783,[],[]
1946,"BestDocumentary,ShortSubjects",Nominee,,,Library of Congress,tt0037875,[],[]
1946,"BestDocumentary,ShortSubjects",Nominee,,,To the Shores of Iwo Jima,tt0038175,[],[]
1946,"BestEffects,SpecialEffects",Winner,,,Un hombre fenómeno,tt0038260,"['John P. Fulton', 'Arthur Johns']","['nm0298483', 'nm0424284']"
1946,"BestEffects,SpecialEffects",Nominee,,,El capitán Eddie,tt0037575,"['Fred Sersen', 'Sol Halperin', 'Roger Heman Sr.', 'Harry M. Leonard']","['nm0785731', 'nm0356930', 'nm0002703', 'nm0502635']"
1946,"BestEffects,SpecialEffects",Nominee,,,Recuerda,tt0038109,['Jack Cosgrove'],['nm0181832']
1946,"BestEffects,SpecialEffects",Nominee,,,Nosotros fuimos los sacrificados,tt0038160,"['A. Arnold Gillespie', 'Donald Jahraus', 'R.A. MacDonald', 'Michael Steinore']","['nm0318901', 'nm0415760', 'nm0531881', 'nm0826207']"
1946,"BestEffects,SpecialEffects",Nominee,,,Aladino y la lámpara maravillosa,tt0038165,"['Lawrence W. Butler', 'Ray Bomba']","['nm0125022', 'nm0093555']"
1946,BestFilmEditing,Winner,,,Fuego de juventud,tt0037120,['Robert Kern'],['nm0449493']
1946,BestFilmEditing,Nominee,,,Las campanas de Santa María,tt0037536,['Harry Marker'],['nm0002346']
1946,BestFilmEditing,Nominee,,,Días sin huella,tt0037884,['Doane Harrison'],['nm0365561']
1946,BestFilmEditing,Nominee,,,Objetivo: Birmania,tt0037954,['George Amy'],['nm0025497']
1946,BestFilmEditing,Nominee,,,Canción inolvidable,tt0038104,['Charles Nelson'],['nm0625224']
1946,"BestMusic,OriginalSong",Winner,,,State Fair,tt0038116,"['Richard Rodgers', 'Oscar Hammerstein II']","['nm0006256', 'nm0358564']"
1946,"BestMusic,OriginalSong",Nominee,,,Here Come the Waves,tt0036912,"['Harold Arlen', 'Johnny Mercer']","['nm0002182', 'nm0006197']"
1946,"BestMusic,OriginalSong",Nominee,,,Esta noche y todas las noches,tt0038178,"['Jule Styne', 'Sammy Cahn']","['nm0006312', 'nm0005991']"
1946,"BestMusic,OriginalSong",Nominee,,,Las campanas de Santa María,tt0037536,"['Jimmy Van Heusen', 'Johnny Burke']","['nm0006329', 'nm0121741']"
1946,"BestMusic,OriginalSong",Nominee,,,Why Girls Leave Home,tt0038249,"['Jay Livingston', 'Ray Evans']","['nm0515254', 'nm0263143']"
1946,"BestMusic,OriginalSong",Nominee,,,La pícara princesa,tt0037664,"['Walter Kent', 'Kim Gannon']","['nm0448876', 'nm0304469']"
1946,"BestMusic,OriginalSong",Nominee,,,Levando anclas,tt0037514,"['Jule Styne', 'Sammy Cahn']","['nm0006312', 'nm0005991']"
1946,"BestMusic,OriginalSong",Nominee,,,El código del amor,tt0038091,"['Allie Wrubel', 'Herb Magidson']","['nm0943034', 'nm0536054']"
1946,"BestMusic,OriginalSong",Nominee,,,También somos seres humanos,tt0038120,['Ann Ronell'],['nm0740056']
1946,"BestMusic,OriginalSong",Nominee,,,Cartas a mi amada,tt0037885,"['Victor Young', 'Edward Heyman']","['nm0000082', 'nm0382269']"
1946,"BestMusic,OriginalSong",Nominee,,,Feliz y enamorada,tt0036692,"['Jerome Kern', 'E.Y. Harburg']","['nm0006153', 'nm0361971']"
1946,"BestMusic,OriginalSong",Nominee,,,La bella del Yukon,tt0036636,"['Jimmy Van Heusen', 'Johnny Burke']","['nm0006329', 'nm0121741']"
1946,"BestMusic,OriginalSong",Nominee,,,Un hombre fenómeno,tt0038260,"['David Rose', 'Leo Robin']","['nm0741328', 'nm0732209']"
1946,"BestMusic,OriginalSong",Nominee,,,San Antonio,tt0038048,"['Ray Heindorf', 'M.K. Jerome', 'Ted Koehler']","['nm0006127', 'nm0422031', 'nm0462752']"
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Winner,,,Recuerda,tt0038109,['Miklós Rózsa'],['nm0000067']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Las campanas de Santa María,tt0037536,['Robert Emmett Dolan'],['nm0006040']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Mi novio está loco,tt0037557,['Louis Forbes'],['nm0006078']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,El capitán Kidd,tt0037576,['Werner Janssen'],['nm0418205']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Su milagro de amor,tt0037671,['Roy Webb'],['nm0002202']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Algún día volveré,tt0037702,"['R. Dale Butts', 'Morton Scott']","['nm0005988', 'nm0779604']"
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,G.I. Honeymoon,tt0037725,['Edward J. Kay'],['nm0443033']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Semilla de odio,tt0036886,['Werner Janssen'],['nm0418205']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Lo que desea toda mujer,tt0037756,['Daniele Amfitheatrof'],['nm0005945']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Las llaves del reino,tt0036983,['Alfred Newman'],['nm0000055']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Días sin huella,tt0037884,['Miklós Rózsa'],['nm0000067']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Cartas a mi amada,tt0037885,['Victor Young'],['nm0000082']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,The Man Who Walked Alone,tt0037893,['Karl Hajos'],['nm0354531']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Objetivo: Birmania,tt0037954,['Franz Waxman'],['nm0000077']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,...Y amaneció,tt0037972,['Alexander Tansman'],['nm0849820']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Canción inolvidable,tt0038104,"['Miklós Rózsa', 'Morris Stoloff']","['nm0000067', 'nm0006304']"
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,El sureño,tt0038107,['Werner Janssen'],['nm0418205']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,También somos seres humanos,tt0038120,"['Louis Applebaum', 'Ann Ronell']","['nm0032335', 'nm0740056']"
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,"Como te quise, te quiero",tt0038162,['Hans J. Salter'],['nm0006270']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,El valle del destino,tt0038213,['Herbert Stothart'],['nm0006307']
1946,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,La mujer del cuadro,tt0037469,"['Hugo Friedhofer', 'Arthur Lange']","['nm0006087', 'nm0486075']"
1946,"BestMusic,ScoringofaMusicalPicture",Winner,,,Levando anclas,tt0037514,['George Stoll'],['nm0006303']
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,La bella del Yukon,tt0036636,['Arthur Lange'],['nm0486075']
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Feliz y enamorada,tt0036692,"['Jerome Kern', 'Hans J. Salter']","['nm0006153', 'nm0006270']"
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Hitchhike to Happiness,tt0037782,['Morton Scott'],['nm0779604']
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,La rubia de los cabellos de fuego,tt0037816,['Robert Emmett Dolan'],['nm0006040']
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Rapsodia en azul,tt0038026,"['Ray Heindorf', 'Max Steiner']","['nm0006127', 'nm0000070']"
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,State Fair,tt0038116,"['Charles Henderson', 'Alfred Newman']","['nm0376367', 'nm0000055']"
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Sunbonnet Sue,tt0038135,['Edward J. Kay'],['nm0443033']
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Los tres caballeros,tt0038166,"['Edward H. Plumb', 'Paul J. Smith', 'Charles Wolcott']","['nm0687570', 'nm1345229', 'nm0937592']"
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Esta noche y todas las noches,tt0038178,"['Marlin Skiles', 'Morris Stoloff']","['nm0804165', 'nm0006304']"
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Why Girls Leave Home,tt0038249,['Walter Greene'],['nm0338948']
1946,"BestMusic,ScoringofaMusicalPicture",Nominee,,,Un hombre fenómeno,tt0038260,"['Louis Forbes', 'Ray Heindorf']","['nm0006078', 'nm0006127']"
1946,BestPicture,Winner,,,Días sin huella,tt0037884,[],[]
1946,BestPicture,Nominee,,,Levando anclas,tt0037514,[],[]
1946,BestPicture,Nominee,,,Las campanas de Santa María,tt0037536,[],[]
1946,BestPicture,Nominee,,,Alma en suplicio,tt0037913,[],[]
1946,BestPicture,Nominee,,,Recuerda,tt0038109,[],[]
1946,"BestShortSubject,Cartoons",Winner,,,No hagan ruido,tt0038011,['Fred Quimby'],['nm0703642']
1946,"BestShortSubject,Cartoons",Nominee,,,El crimen de Donald,tt0037657,['Walt Disney'],['nm0000370']
1946,"BestShortSubject,Cartoons",Nominee,,,Jasper and the Beanstalk,tt0037828,['George Pal'],['nm0657162']
1946,"BestShortSubject,Cartoons",Nominee,,,Vivir con plumas,tt0037879,['Edward Selzer'],['nm0783666']
1946,"BestShortSubject,Cartoons",Nominee,,,Gypsy Life,tt0037912,['Paul Terry'],['nm0856056']
1946,"BestShortSubject,Cartoons",Nominee,,,The Poet & Peasant,tt0037994,['Walter Lantz'],['nm0487237']
1946,"BestShortSubject,Cartoons",Nominee,,,Rippling Romance,tt0038028,['Columbia'],['']
1946,"BestShortSubject,One-reel",Winner,,,Stairway to Light,tt0038114,['Herbert Moulton'],['nm0609764']
1946,"BestShortSubject,One-reel",Nominee,,,Along the Rainbow Trail,tt0037510,['Edmund Reek'],['nm0715833']
1946,"BestShortSubject,One-reel",Nominee,,,"Screen Snapshots Series 25, No. 1: 25th Anniversary",tt0038059,['Ralph Staub'],['nm0823864']
1946,"BestShortSubject,One-reel",Nominee,,,Story of a Dog,tt0038121,['Gordon Hollingshead'],['nm0391121']
1946,"BestShortSubject,One-reel",Nominee,,,White Rhapsody,tt0038247,['Grantland Rice'],['nm0723435']
1946,"BestShortSubject,One-reel",Nominee,,,Your National Gallery,tt0038265,"[""Joseph O'Brien"", 'Thomas Mead']","['nm0639633', 'nm0574930']"
1946,"BestShortSubject,Two-reel",Winner,,,Star in the Night,tt0038115,['Gordon Hollingshead'],['nm0391121']
1946,"BestShortSubject,Two-reel",Nominee,,,A Gun in His Hand,tt0037758,['Chester M. Franklin'],['nm0291387']
1946,"BestShortSubject,Two-reel",Nominee,,,The Jury Goes Round 'n' Round,tt0037841,['Jules White'],['nm0925028']
1946,"BestShortSubject,Two-reel",Nominee,,,The Little Witch,tt0037881,['George Templeton'],['nm0854763']
1946,"BestSound,Recording",Winner,,,Las campanas de Santa María,tt0037536,['Stephen Dunn'],['nm0242772']
1946,"BestSound,Recording",Nominee,,,Algún día volveré,tt0037702,['Daniel J. Bloomberg'],['nm0089253']
1946,"BestSound,Recording",Nominee,,,La dama del tren,tt0037859,['Bernard B. Brown'],['nm0113094']
1946,"BestSound,Recording",Nominee,,,Que el cielo la juzgue,tt0037865,['Thomas T. Moulton'],['nm0609771']
1946,"BestSound,Recording",Nominee,,,Rapsodia en azul,tt0038026,['Nathan Levinson'],['nm0506080']
1946,"BestSound,Recording",Nominee,,,Canción inolvidable,tt0038104,['John P. Livadary'],['nm0515093']
1946,"BestSound,Recording",Nominee,,,El sureño,tt0038107,['Jack Whitney'],['nm0926303']
1946,"BestSound,Recording",Nominee,,,Nosotros fuimos los sacrificados,tt0038160,['Douglas Shearer'],['nm0790428']
1946,"BestSound,Recording",Nominee,,,Los tres caballeros,tt0038166,['C.O. Slyfield'],['nm0806351']
1946,"BestSound,Recording",Nominee,,,Three Is a Family,tt0037371,['W.V. Wolfe'],['nm0938165']
1946,"BestSound,Recording",Nominee,,,Misterio en la noche,tt0038205,['Loren L. Ryder'],['nm0753122']
1946,"BestSound,Recording",Nominee,,,Un hombre fenómeno,tt0038260,['Gordon Sawyer'],['nm0768167']
1946,"BestWriting,OriginalScreenplay",Winner,,,Marie-Louise,tt0037899,['Richard Schweizer'],['nm0777849']
1946,"BestWriting,OriginalScreenplay",Nominee,,,"Dillinger, el enemigo público nº 1",tt0037644,['Philip Yordan'],['nm0948634']
1946,"BestWriting,OriginalScreenplay",Nominee,,,Al compás del corazón,tt0037104,['Myles Connolly'],['nm0175333']
1946,"BestWriting,OriginalScreenplay",Nominee,,,Fuera de la ley,tt0038047,['Milton Holmes'],['nm0391972']
1946,"BestWriting,OriginalScreenplay",Nominee,,,"¿Qué hay de nuevo, cabo Hargrove?",tt0038243,['Harry Kurnitz'],['nm0475823']
1946,"BestWriting,OriginalStory",Winner,,,La casa de la calle 92,tt0037795,['Charles G. Booth'],['nm0095660']
1946,"BestWriting,OriginalStory",Nominee,,,Mis cuatro amores,tt0037498,"['László Görög', 'Thomas Monroe']","['nm0351444', 'nm0598572']"
1946,"BestWriting,OriginalStory",Nominee,,,Donde nacen los héroes,tt0037906,"['John Steinbeck', 'Jack Wagner']","['nm0825705', 'nm0905937']"
1946,"BestWriting,OriginalStory",Nominee,,,Objetivo: Birmania,tt0037954,['Alvah Bessie'],['nm0078827']
1946,"BestWriting,OriginalStory",Nominee,,,Canción inolvidable,tt0038104,['Ernst Marischka'],['nm0548094']
1946,"BestWriting,Screenplay",Winner,,,Días sin huella,tt0037884,"['Charles Brackett', 'Billy Wilder']","['nm0102818', 'nm0000697']"
1946,"BestWriting,Screenplay",Nominee,,,Alma en suplicio,tt0037913,['Ranald MacDougall'],['nm0532030']
1946,"BestWriting,Screenplay",Nominee,,,El orgullo de los marines,tt0038000,['Albert Maltz'],['nm0540816']
1946,"BestWriting,Screenplay",Nominee,,,También somos seres humanos,tt0038120,"['Leopold Atlas', 'Guy Endore', 'Philip Stevenson']","['nm0040852', 'nm0256880', 'nm0829029']"
1946,"BestWriting,Screenplay",Nominee,,,Lazos humanos,tt0038190,"['Frank Davis', 'Tess Slesinger']","['nm0204608', 'nm0805756']"
1946,Honorary,Winner,Peggy Ann Garner,nm0307750,,,,
1946,Honorary,Winner,Frank Ross,nm0743407,,,,
1946,Honorary,Winner,Mervyn LeRoy,nm0503777,,,,
1946,Honorary,Winner,Albert Maltz,nm0540816,,,,
1947,BestActorinaLeadingRole,Winner,Fredric March,nm0545298,Los mejores años de nuestra vida,tt0036868,,
1947,BestActorinaLeadingRole,Nominee,Laurence Olivier,nm0000059,Enrique V,tt0036910,,
1947,BestActorinaLeadingRole,Nominee,Larry Parks,nm0662972,The Jolson Story,tt0038661,,
1947,BestActorinaLeadingRole,Nominee,Gregory Peck,nm0000060,El despertar,tt0039111,,
1947,BestActorinaLeadingRole,Nominee,James Stewart,nm0000071,Qué bello es vivir,tt0038650,,
1947,BestActorinaSupportingRole,Winner,Harold Russell,nm0751174,Los mejores años de nuestra vida,tt0036868,,
1947,BestActorinaSupportingRole,Nominee,Charles Coburn,nm0002013,Los verdes años,tt0038578,,
1947,BestActorinaSupportingRole,Nominee,William Demarest,nm0218131,The Jolson Story,tt0038661,,
1947,BestActorinaSupportingRole,Nominee,Claude Rains,nm0001647,Encadenados,tt0038787,,
1947,BestActorinaSupportingRole,Nominee,Clifton Webb,nm0916067,El filo de la navaja,tt0038873,,
1947,BestActressinaLeadingRole,Winner,Olivia de Havilland,nm0000014,Vida íntima de Julia Norris,tt0039040,,
1947,BestActressinaLeadingRole,Nominee,Celia Johnson,nm0424743,Breve encuentro,tt0037558,,
1947,BestActressinaLeadingRole,Nominee,Jennifer Jones,nm0428354,Duelo al sol,tt0038499,,
1947,BestActressinaLeadingRole,Nominee,Rosalind Russell,nm0751426,Amor sublime,tt0038948,,
1947,BestActressinaLeadingRole,Nominee,Jane Wyman,nm0943837,El despertar,tt0039111,,
1947,BestActressinaSupportingRole,Winner,Anne Baxter,nm0000879,El filo de la navaja,tt0038873,,
1947,BestActressinaSupportingRole,Nominee,Ethel Barrymore,nm0000856,La escalera de caracol,tt0038975,,
1947,BestActressinaSupportingRole,Nominee,Lillian Gish,nm0001273,Duelo al sol,tt0038499,,
1947,BestActressinaSupportingRole,Nominee,Flora Robson,nm0733460,La exótica,tt0038053,,
1947,BestActressinaSupportingRole,Nominee,Gale Sondergaard,nm0814216,Ana y el rey de Siam,tt0038303,,
1947,"BestArtDirection-InteriorDecoration,Black-and-White",Winner,,,Ana y el rey de Siam,tt0038303,"['Lyle R. Wheeler', 'William S. Darling', 'Thomas Little', 'Frank E. Hughes']","['nm0923907', 'nm0201419', 'nm0514673', 'nm0400605']"
1947,"BestArtDirection-InteriorDecoration,Black-and-White",Nominee,,,La bribona,tt0037849,"['Hans Dreier', 'Walter H. Tyler', 'Sam Comer', 'Ray Moyer']","['nm0237417', 'nm0878934', 'nm0173754', 'nm0610455']"
1947,"BestArtDirection-InteriorDecoration,Black-and-White",Nominee,,,El filo de la navaja,tt0038873,"['Richard Day', 'Nathan Juran', 'Thomas Little', 'Paul S. Fox']","['nm0206554', 'nm0432846', 'nm0514673', 'nm0289189']"
1947,"BestArtDirection-InteriorDecoration,Color",Winner,,,El despertar,tt0039111,"['Cedric Gibbons', 'Paul Groesse', 'Edwin B. Willis']","['nm0316539', 'nm0342904', 'nm0932320']"
1947,"BestArtDirection-InteriorDecoration,Color",Nominee,,,César y Cleopatra,tt0038390,['John Bryan'],['nm0116961']
1947,"BestArtDirection-InteriorDecoration,Color",Nominee,,,Enrique V,tt0036910,"['Paul Sheriff', 'Carmen Dillon']","['nm0792293', 'nm0226973']"
1947,"BestCinematography,Black-and-White",Winner,,,Ana y el rey de Siam,tt0038303,['Arthur C. Miller'],['nm0587926']
1947,"BestCinematography,Black-and-White",Nominee,,,Los verdes años,tt0038578,['George J. Folsey'],['nm0005706']
1947,"BestCinematography,Color",Winner,,,El despertar,tt0039111,"['Charles Rosher', 'Leonard Smith', 'Arthur E. Arling']","['nm0003546', 'nm0809079', 'nm0035186']"
1947,"BestCinematography,Color",Nominee,,,The Jolson Story,tt0038661,['Joseph Walker'],['nm0907900']
1947,BestDirector,Winner,William Wyler,nm0943758,Los mejores años de nuestra vida,tt0036868,,
1947,BestDirector,Nominee,Clarence Brown,nm0113284,El despertar,tt0039111,,
1947,BestDirector,Nominee,Frank Capra,nm0001008,Qué bello es vivir,tt0038650,,
1947,BestDirector,Nominee,David Lean,nm0000180,Breve encuentro,tt0037558,,
1947,BestDirector,Nominee,Robert Siodmak,nm0802563,Forajidos,tt0038669,,
1947,"BestDocumentary,ShortSubjects",Winner,,,Seeds of Destiny,tt0038919,[],[]
1947,"BestDocumentary,ShortSubjects",Nominee,,,Atomic Power,tt0038312,[],[]
1947,"BestDocumentary,ShortSubjects",Nominee,,,Life at the Zoo,tt0038690,[],[]
1947,"BestDocumentary,ShortSubjects",Nominee,,,Paramount News Issue #37,tt0038825,[],[]
1947,"BestDocumentary,ShortSubjects",Nominee,,,Traffic with the Devil,tt0039043,[],[]
1947,"BestEffects,SpecialEffects",Winner,,,Un espíritu burlón,tt0038363,['Tom Howard'],['nm0397644']
1947,"BestEffects,SpecialEffects",Nominee,,,Una vida robada,tt0038984,"['William C. McGann', 'Nathan Levinson']","['nm0568915', 'nm0506080']"
1947,BestFilmEditing,Winner,,,Los mejores años de nuestra vida,tt0036868,['Daniel Mandell'],['nm0541721']
1947,BestFilmEditing,Nominee,,,Qué bello es vivir,tt0038650,['William Hornbeck'],['nm0394962']
1947,BestFilmEditing,Nominee,,,The Jolson Story,tt0038661,['William A. Lyon'],['nm0528995']
1947,BestFilmEditing,Nominee,,,Forajidos,tt0038669,['Arthur Hilton'],['nm0385227']
1947,BestFilmEditing,Nominee,,,El despertar,tt0039111,['Harold F. Kress'],['nm0470932']
1947,"BestMusic,OriginalSong",Winner,,,Las chicas de Harvey,tt0038589,"['Harry Warren', 'Johnny Mercer']","['nm0912851', 'nm0006197']"
1947,"BestMusic,OriginalSong",Nominee,,,Sucedió en verano,tt0038406,"['Jerome Kern', 'Oscar Hammerstein II']","['nm0006153', 'nm0358564']"
1947,"BestMusic,OriginalSong",Nominee,,,Las hermanas Dolly,tt0037651,"['James V. Monaco', 'Mack Gordon']","['nm0597444', 'nm0330418']"
1947,"BestMusic,OriginalSong",Nominee,,,Tierra generosa,tt0038395,"['Hoagy Carmichael', 'Jack Brooks']","['nm0005994', 'nm0112032']"
1947,"BestMusic,OriginalSong",Nominee,,,Cielo azul,tt0038370,['Irving Berlin'],['nm0000927']
1947,"BestMusic,ScoringofaDramaticorComedyPicture",Winner,,,Los mejores años de nuestra vida,tt0036868,['Hugo Friedhofer'],['nm0006087']
1947,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Ana y el rey de Siam,tt0038303,['Bernard Herrmann'],['nm0002136']
1947,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,Enrique V,tt0036910,['William Walton'],['nm0006338']
1947,"BestMusic,ScoringofaDramaticorComedyPicture",Nominee,,,De amor también se muere,tt0038622,['Franz Waxman'],['nm0000077']
